H527	E780	-0.0015361031483574613
Z300	O632	-0.0015373837506968047
O149	K073	-0.001537537131810901
O985	N946	-0.001537821755076707
Q501	9764	-0.0015378542587313367
O311	J459	-0.0015381426551283382
D259	B909	-0.0015386850454852728
J180	9929	-0.001538810405246866
M069	I959	-0.0015389465072970874
Z719	O619	-0.0015394378909504502
Z354	Z018	-0.001541303638050397
I219	9357	-0.0015415364570034577
R12	7534	-0.0015415495142837093
9389	9357	-0.0015421442288327512
O991	J069	-0.0015423222288540735
K529	9775	-0.0015427436961116044
O363	N920	-0.001542853270587493
Z380	O311	-0.001543402288476858
Z012	H522	-0.001545370545161172
O632	K029	-0.001545873004484181
O441	I219	-0.0015468894097767235
J180	9357	-0.0015469635585732954
O441	9389	-0.0015474992920794335
K529	E780	-0.0015475508352429728
O235	L209	-0.0015476985126774154
B909	9789	-0.0015490048186580134
Z014	J180	-0.001549211369079168
O600	O120	-0.001550187287298079
R202	897	-0.0015504739257222605
O363	H811	-0.0015522897513170837
O345	J180	-0.0015533534377278793
I959	D500	-0.0015539061430891738
O311	9139	-0.0015540250702301352
Z305	M545	-0.0015545294819230536
O268	I842	-0.001555027731333916
Z320	9783	-0.001555257411943513
J398	9059	-0.001555294696474472
O985	O363	-0.00155536909088252
H522	G439	-0.0015570320436317708
I842	causal_A11	-0.001557393241774649
Z309	9783	-0.0015574566127846217
H522	8749	-0.0015575310683125058
Z012	I849	-0.0015586611340878357
O469	J398	-0.0015589994609577758
O120	J060	-0.001559026827994238
R53	H527	-0.0015592171801117785
Z368	R12	-0.0015592187189110611
Z308	Z012	-0.0015622064961914536
causal_A03	8876	-0.0015638677080601123
Z710	O441	-0.0015642131442365832
O411	8876	-0.001564740607487731
Z710	I849	-0.0015652085288745366
Z090	B909	-0.0015660467373702274
M545	causal_A03	-0.0015663249311630456
N760	8876	-0.0015670683779280606
O411	M545	-0.0015671992021319605
L209	causal_A10	-0.0015683257821803083
O120	causal_A06	-0.0015685265155328024
Z710	Z308	-0.001568768783814026
O311	598	-0.0015695936072219413
Z014	O632	-0.0015697532887346927
I849	G439	-0.0015704229244783551
J40	9357	-0.0015704696335608857
Z301	J680	-0.0015707199393635823
R53	K529	-0.001570837122486532
I849	8749	-0.0015709262408958053
Z300	I842	-0.0015720865577845175
K073	9764	-0.0015721652822686728
R69	K291	-0.0015725600178500422
H663	causal_A11	-0.0015731016268944336
O469	B909	-0.0015732628251279807
O632	O345	-0.001573950279545082
Z308	G439	-0.0015739950401903197
R69	O610	-0.0015741403592287426
Z308	8749	-0.001574499501459884
O600	H531	-0.0015747622603201935
P229	O321	-0.0015757516584342073
Z018	H669	-0.001576206800009305
J40	I500	-0.0015781565264110073
K290	causal_A03	-0.0015782894836783047
O411	K290	-0.0015791704328619361
L209	H811	-0.001579560816749925
K029	I842	-0.0015807674364252259
O149	9616	-0.0015812312747939116
N760	K290	-0.0015815196696793308
O985	L209	-0.001582694255027548
Z354	H669	-0.0015833833090275577
J060	H531	-0.0015837419334175213
R69	6909	-0.0015838104457909456
I500	9616	-0.0015850349112263677
L024	K297	-0.0015852592050962077
O365	J398	-0.0015860187273957678
Z508	O342	-0.0015860948885372812
O479	I500	-0.0015875393506992572
Z300	H663	-0.001587943144564081
O235	8876	-0.0015881994539618284
Z099	O109	-0.0015886167456642907
Q501	7534	-0.0015886518047289837
Z508	9921	-0.0015886742312892354
Z099	H527	-0.0015887869097886797
O619	causal_A11	-0.0015894903821749074
9131	7171	-0.0015899001241509918
O235	M545	-0.001590694908258305
Z018	9394	-0.0015908320806922534
Z012	9775	-0.0015912981922119355
R202	O622	-0.0015915541807418438
I959	H522	-0.0015925348363806469
Z719	O262	-0.0015930586969591068
H531	causal_A06	-0.001593392218608057
Z012	E780	-0.0015962566255711438
Z479	5794	-0.0015966574594416874
K029	H663	-0.001596711581429252
J180	8879	-0.0015971526726802456
Z710	9775	-0.0015979826839704753
Z354	9394	-0.001598075178980005
O342	I500	-0.0015993019030137606
R69	N832	-0.0015997806446743932
O365	B909	-0.001600529292200044
Z099	K529	-0.0016006272182256215
Z018	M069	-0.0016015996680788732
O441	N832	-0.0016028108763372518
O235	K290	-0.0016028456136327211
Z710	E780	-0.0016029619459811178
G439	9775	-0.0016033062646357995
9775	8749	-0.0016038201200809495
N946	9131	-0.0016047895238634105
R202	O440	-0.001604934530265326
Z014	I842	-0.0016051867616867076
O619	K529	-0.0016063492449955028
Z368	Q501	-0.0016068608947291407
E780	8749	-0.0016088175713584983
Z354	M069	-0.001608891791466623
causal_A10	8876	-0.0016093665080685203
O345	I842	-0.0016094784896515271
Z308	I959	-0.001609884616078047
M545	causal_A10	-0.0016118952210397706
O109	B373	-0.0016148198813525675
H527	B373	-0.0016149928522183313
K073	A09	-0.001615151966326573
Z360	J398	-0.0016176127699173849
O619	J680	-0.001618233815468757
O632	8879	-0.0016183302747366374
O13	B379	-0.0016197074686673865
Z012	R53	-0.0016202757979625422
H811	8876	-0.0016208955465865068
Z014	H663	-0.0016213772081120517
O600	J180	-0.0016223380348254798
O363	9131	-0.0016231009962805539
K073	7534	-0.001624096170910407
O985	8876	-0.0016241109822282616
K290	causal_A10	-0.001624207867435386
Z354	D500	-0.0016245313443176996
K089	9659	-0.0016246277977466162
Z305	O150	-0.0016247790826529312
Z349	O901	-0.001624937050970063
Z038	O410	-0.001625336816900007
O345	H663	-0.0016257122238706974
N920	K290	-0.001625898816898121
O985	M545	-0.0016266628624202358
K529	B373	-0.0016270284583606639
Z710	R53	-0.001627082014582257
O311	I10	-0.001628253326738152
O365	O342	-0.0016296600932526667
O120	D259	-0.001630192104178761
Z305	O991	-0.0016305905644535248
Z360	G439	-0.0016307276523900827
J180	J060	-0.0016315889964351729
Z360	B909	-0.0016324123901974054
K089	8905	-0.0016334186426093119
Z000	J398	-0.001633864067822502
H669	9394	-0.0016342639450391922
Z320	R69	-0.001635332482011181
K290	H811	-0.0016358432251795186
O150	causal_A03	-0.0016371075713852883
Z355	9783	-0.001637369631625135
Z309	R69	-0.0016376449124434424
O411	O150	-0.0016380213508942628
O985	K290	-0.001639088313132474
I959	9775	-0.0016398641828002127
O150	N760	-0.00164045813668271
O120	9789	-0.0016411256040562289
J180	causal_A06	-0.0016415308302579281
Z368	K073	-0.0016427115233982978
L209	J459	-0.0016427913711064674
O632	O600	-0.0016438495846495661
I959	E780	-0.0016449739462037168
I500	9716	-0.0016456800402594738
O991	N760	-0.0016463256990466525
Z000	B909	-0.0016488123720342653
L209	9131	-0.001651616093704645
J459	697	-0.0016531875682155503
O632	J060	-0.0016532232102837079
O860	O619	-0.0016538380564419177
R12	9659	-0.0016542934489289524
I842	8879	-0.001654860258418639
O109	J40	-0.001654870919974695
O268	O262	-0.0016553275792887125
H531	D259	-0.0016560353860282236
P229	9396	-0.0016570206763237287
N390	J680	-0.0016572889784043203
Z018	H522	-0.0016573696702695119
O262	causal_A11	-0.0016578456660040453
Z710	Z099	-0.0016579387649772895
Z090	O120	-0.0016591810218294979
M069	9394	-0.0016605921202287434
H669	D500	-0.0016613192160943129
O109	9616	-0.0016620836639696247
H527	9616	-0.0016622616974742257
O235	O150	-0.0016625788342265937
R12	8905	-0.0016632448143360692
O632	causal_A06	-0.00166329686883102
Z099	G439	-0.0016634620856317483
Z099	8749	-0.001663995220859395
9783	697	-0.0016646406786419545
O479	O109	-0.0016647098445687046
Z354	H522	-0.0016649157158701755
O469	O120	-0.001666826257168558
H531	9789	-0.0016671422136481802
K529	J40	-0.0016673822962005353
A09	9764	-0.0016676032883902745
B379	9904	-0.0016677463482806752
O991	O235	-0.001668525517525156
Z018	I849	-0.0016716234808139055
Z300	O262	-0.0016734867061729412
K529	9616	-0.001674649570950503
Z308	Z018	-0.0016754257893624213
I500	8602	-0.0016762741364371304
D500	9394	-0.0016767342364086976
K291	J398	-0.0016769573076639295
O479	K529	-0.0016772956063450257
I500	7171	-0.0016775120151942718
Z012	B373	-0.001678235633694511
O610	J398	-0.0016786425629154735
Z354	I849	-0.0016792344243741792
causal_A06	9929	-0.0016800348728341604
O600	I842	-0.0016809556064831491
H521	9789	-0.0016812325533989397
Z354	Z308	-0.0016830540449231065
O150	causal_A10	-0.001684737194781786
J680	J459	-0.001684994143504218
Z090	H531	-0.0016854838622525994
N760	734	-0.0016859450102540503
O150	N920	-0.0016864911608280811
M069	D500	-0.0016880832547323324
Z038	O109	-0.0016881743114068003
Z038	H527	-0.0016883551396103856
J398	6909	-0.0016889546159593982
J060	I842	-0.0016905408195760686
Z380	J680	-0.0016907559311826513
O991	causal_A10	-0.0016907631337192447
G439	B373	-0.0016908997434993804
B373	8749	-0.0016914416724202947
K291	B909	-0.0016922998740842021
O991	N920	-0.0016925233733249923
Z719	Z305	-0.001692922988264976
N946	I500	-0.0016932218994419504
O469	H531	-0.001693250296796688
O321	L024	-0.0016932661957119622
O860	N390	-0.001693752507713327
O610	B909	-0.0016940005478108579
9131	8876	-0.001694836401718905
O365	O120	-0.0016957142868939102
O985	O140	-0.001695906440990919
O150	H811	-0.0016968061672081895
M545	9131	-0.001697499409049587
O600	H663	-0.0016979102826226134
O985	O150	-0.0017001721898053414
I842	causal_A06	-0.0017008418671702842
Z038	K529	-0.0017009374723868645
Z099	I959	-0.0017013916516363135
O622	O311	-0.0017022277664820113
J680	9139	-0.0017023929045091562
O991	H811	-0.0017028752742451565
K297	I219	-0.001702927589699454
K089	9357	-0.0017029954194033978
P229	K30	-0.0017033864515725433
K297	9389	-0.001703598992196226
R202	O13	-0.0017037463890335653
B909	6909	-0.0017044069463549316
Q501	9659	-0.0017048406482273765
Z719	causal_A03	-0.0017057685389055622
H521	9783	-0.001705894563073731
N832	J398	-0.001705985025865309
O600	8879	-0.0017060002619088742
Z018	9775	-0.0017066258758403302
Z719	O411	-0.001706720642702333
J060	H663	-0.0017075921753589678
Z014	O262	-0.0017087218851420157
O441	K089	-0.0017089090350112743
K290	9131	-0.0017104659528393682
Z018	E780	-0.0017119436664959152
O363	I500	-0.0017125424306724804
Q501	8905	-0.001714065524023689
Z354	9775	-0.0017143961861762656
O440	O311	-0.0017165385595179538
O901	9059	-0.0017167516293306252
B379	9764	-0.0017171081595062532
J180	9789	-0.0017175089159879888
H663	causal_A06	-0.0017179971227366025
H522	9394	-0.0017184163243779132
K290	H521	-0.001718452980219664
P229	9929	-0.0017190104405715417
J680	598	-0.00171944782041706
Z354	E780	-0.0017197381888695313
Z012	J40	-0.0017198595206412129
O321	K029	-0.0017203560252817647
Z369	T384	-0.0017210456042167676
N832	B909	-0.0017215931683480128
Z355	R69	-0.0017216723888345815
O860	J459	-0.0017220672394653164
O365	H531	-0.0017225962857224395
Z301	9783	-0.0017229301135407115
O109	9716	-0.001725676760593599
H527	9716	-0.0017258616058587579
Z301	O619	-0.0017272960803488833
Z012	9616	-0.0017273555170307497
Z380	O860	-0.0017279557975015487
O632	D259	-0.0017286882916110365
I959	B373	-0.001729454931489707
Z360	O120	-0.0017294935029634685
M069	H522	-0.0017300474689732656
Z012	O479	-0.0017300848306236372
Z719	O235	-0.0017323080770277018
J40	G439	-0.001732837727858031
O860	O140	-0.0017331148545776365
I849	9394	-0.0017331951520426305
R12	9357	-0.0017340920608325994
O441	O345	-0.0017346029722787734
Z710	9616	-0.001734611538399339
Z090	J180	-0.0017364046915044852
Z308	9394	-0.0017371375127513487
Z710	O479	-0.001737352316912054
Z018	R53	-0.0017377036034598424
K529	9716	-0.0017387234525970462
O860	9139	-0.0017398488065058
R12	O441	-0.001740113658857852
O632	9789	-0.0017402823934192179
G439	9616	-0.001740390289673472
9616	8749	-0.0017409480801832413
L209	I500	-0.0017426288605117616
Z349	Q501	-0.0017428450897818437
K073	9659	-0.001742877300450154
O479	8749	-0.0017436988707610916
O469	J180	-0.0017444057609125418
M069	I849	-0.0017449263275040186
Z354	R53	-0.00174561541147321
Z309	J398	-0.001746362982718372
H522	D500	-0.0017468647396912374
Z000	O120	-0.0017468688072647964
R69	697	-0.0017503475320389832
O440	9929	-0.001752080341123712
K073	8905	-0.0017523079921947504
Z012	O140	-0.0017527085600552116
H669	9775	-0.0017532190671785458
R202	9904	-0.0017542777777365846
Z038	Z012	-0.0017544707728799006
Z719	causal_A10	-0.0017553957683737968
Z360	H531	-0.0017569110005256612
Z719	N920	-0.0017572232964818764
O860	598	-0.0017572789632101053
O622	O150	-0.0017577559702960117
O109	8602	-0.001757758039751982
H527	8602	-0.0017579463213883357
H669	E780	-0.0017586820407132307
O109	7171	-0.0017590560919579455
Z305	O268	-0.0017590953286526958
H527	7171	-0.001759244512636911
Z090	O632	-0.0017594287193192252
Z320	B909	-0.0017598520387066255
O262	8879	-0.0017615993402695482
Z305	causal_A11	-0.0017617712670193288
Z710	Z038	-0.001761840696041445
I849	D500	-0.0017618882311308795
Z309	B909	-0.0017623405451499313
Z308	D500	-0.0017658958576970457
R202	O149	-0.001766417777153388
P229	734	-0.0017670645796657887
I842	D259	-0.0017677093468791221
Z719	H811	-0.0017679709184938149
9775	9394	-0.0017694868062614404
K529	8602	-0.001771047276926993
Z719	O985	-0.0017714781134566782
J40	I959	-0.0017723491682101963
K529	7171	-0.001772355142841607
O268	causal_A03	-0.0017724429813733263
O411	O268	-0.0017734323006524137
B379	7534	-0.0017738267206017773
O150	9131	-0.001774209858812221
O365	J180	-0.0017746383332908904
E780	9394	-0.0017750004695397039
causal_A11	causal_A03	-0.0017751392242046729
Z308	9396	-0.0017753342287462571
N946	H527	-0.0017757198209564357
O268	N760	-0.0017760705291511145
Z000	9139	-0.0017761260268851096
O411	causal_A11	-0.0017761300484368655
Z354	Z099	-0.001778720085082432
N760	causal_A11	-0.0017787722902138567
I842	9789	-0.0017795651581473575
I959	9616	-0.0017800739403698775
O991	9131	-0.0017805558220279252
L024	9396	-0.001780595997953594
M069	9775	-0.0017814636227129052
Z308	O141	-0.0017827712703291018
J680	I10	-0.0017837079743985812
R53	H669	-0.0017851452587442846
H663	D259	-0.001785539050034488
K297	897	-0.0017865340045866848
M069	E780	-0.0017870146053512448
Z305	K029	-0.0017882128768964757
I500	8876	-0.0017882308356911994
N946	K529	-0.0017889532320902921
O600	O262	-0.0017893778476794947
Z360	7534	-0.001790439223660201
M545	I500	-0.0017910405887860868
Z014	8905	-0.0017916864423912922
Z300	causal_A03	-0.001791886877194812
Z300	O411	-0.0017928870494039566
O120	K291	-0.0017929425523028695
Z012	9716	-0.0017934459844834703
R69	H521	-0.0017937254427854024
Z368	B379	-0.0017941582811761803
O610	O120	-0.0017947443667164324
Z300	N760	-0.0017955542195714927
O363	O109	-0.001795789340485516
O363	H527	-0.0017959816958361262
H663	9789	-0.0017975144429521128
O632	O365	-0.0017981693238210607
D500	9775	-0.001798780694389299
Z090	I842	-0.0017991436671311728
O262	J060	-0.0017995813104689116
Z018	B373	-0.0017998640180843274
O268	O235	-0.0018000198870323039
Z710	9716	-0.0018009796289860452
K029	causal_A03	-0.0018017814675627174
O235	causal_A11	-0.001802758079889462
O411	K029	-0.001802787162612452
N832	9764	-0.0018033837892115693
E780	D500	-0.001804385636461884
K290	I500	-0.0018047216575957901
P229	O141	-0.001804751140461365
O120	6909	-0.0018057696436403173
O441	I10	-0.0018061142602700242
R202	9764	-0.0018062007386695923
G439	9716	-0.001806979481452862
O469	I842	-0.0018074338275019994
9716	8749	-0.0018075586136314366
Z038	I959	-0.0018080167465122582
Z354	B373	-0.0018080588440164249
Z508	9918	-0.0018084304817386932
O363	K529	-0.0018093661069855584
B373	734	-0.0018096173746477936
Z308	H522	-0.0018097944224713966
T384	9921	-0.0018099410105115485
Z360	J180	-0.0018099897437059355
O262	causal_A06	-0.001810546779337319
Z301	R69	-0.0018116380975102123
R53	M069	-0.0018139041487913639
Z309	8879	-0.0018148681676562306
Z305	Z014	-0.0018158367707539222
J680	897	-0.001816613300104663
Z090	H663	-0.0018172904272756177
N342	8878	-0.0018173021404358342
O321	I219	-0.001818951570888649
Z099	H669	-0.0018189995950196507
Z368	K30	-0.001819321706789879
Z309	G439	-0.001819349221016396
O321	9389	-0.0018196687174329136
Z300	O235	-0.0018197663045583308
Z305	O345	-0.0018206917057928594
O860	I10	-0.001822952963557994
O610	H531	-0.0018231962800779144
O120	N832	-0.0018239779465543718
O268	causal_A10	-0.001824010021413952
Z308	I849	-0.0018253591255600879
O469	H663	-0.0018256642049548583
causal_A11	causal_A10	-0.0018267847081054958
Z012	8602	-0.0018267871307527024
K073	9357	-0.001826948956167035
O109	L209	-0.0018273382755844552
L209	H527	-0.0018275340102811572
Z012	7171	-0.0018281361588910181
Z000	J180	-0.0018281737510754722
N920	causal_A11	-0.0018286865586511006
Z479	Z369	-0.0018288127195942212
K029	J40	-0.0018293991309640417
Z014	causal_A03	-0.001829614965831135
O235	K029	-0.0018298148418805866
L024	K30	-0.001830419584978548
Z014	O411	-0.0018306361966237696
R53	D500	-0.0018315365650614789
O441	K073	-0.0018332929978108323
Z360	O632	-0.0018339894797237872
H531	6909	-0.0018343963396842996
Z710	8602	-0.0018344608298522548
O345	causal_A03	-0.001834506739125269
O411	O345	-0.001835530700345401
Z710	7171	-0.0018358155247849444
Z099	9394	-0.001835877697335474
Z355	J398	-0.001835968777708393
O268	H811	-0.0018370767042968092
O345	N760	-0.0018382613088979132
O365	I842	-0.0018387587492745324
H811	causal_A11	-0.0018398712680439092
G439	8602	-0.0018405722228650415
O985	O268	-0.001840720987191663
L209	K529	-0.001841153562554302
8749	8602	-0.001841162121426539
G439	7171	-0.0018419314308945722
8749	7171	-0.0018425217650743333
H522	9775	-0.0018434967462869901
O985	causal_A11	-0.0018435210946229998
Z300	causal_A10	-0.0018440196133798015
Z018	J40	-0.001844504553001103
Z300	N920	-0.0018459394070400469
P229	J069	-0.0018465021061900538
L024	9929	-0.0018472087612911522
I959	9716	-0.001848181471035064
J459	9783	-0.001848278027306853
Z099	M069	-0.0018483038822145477
Z719	9131	-0.0018486209528764275
H669	B373	-0.0018490027366457585
H522	E780	-0.0018492410221282373
Z369	O321	-0.0018505924312530524
Z000	O632	-0.0018524145997114016
Z355	B909	-0.0018527661480348123
N832	H531	-0.001852893297095184
Z710	N946	-0.0018530079199195132
K029	causal_A10	-0.001854202074640238
Z380	9783	-0.0018545981594076785
R202	A09	-0.0018555865007007205
O860	897	-0.0018565822694043307
Z300	H811	-0.001857229639215017
O365	H663	-0.0018573050802912063
Z014	O235	-0.0018580813931536376
N946	G439	-0.0018591811014208798
I849	9775	-0.0018593512981311786
N946	8749	-0.0018597769640795673
O140	9783	-0.0018601353252209237
Z300	O985	-0.0018609139002943268
Z354	9616	-0.0018609784923005106
O141	D259	-0.0018627051345333665
O345	O235	-0.0018630492760577523
Z308	9775	-0.0018635806161582343
Z354	O479	-0.0018639189373124022
Z320	O120	-0.0018645121082152998
O622	J680	-0.0018647449948007554
I849	E780	-0.0018651449762426195
L024	8878	-0.0018656972014242494
B373	9394	-0.0018661592315947276
